Peru|Revista de Psicología (PUCP)||Revista de Psicología|psico|0254-9247||0254-9247|Pontificia Universidad Católica del Perú
Spain|Revista de Psicología del Trabajo y de las Organizaciones||Rev. psicol. trab. organ.|rpto|1576-5962|1576-5962||Colegio Oficial de Psicólogos de Madrid
Peru|Revista de Psicología||Rev. Psicol.|rp|1990-6757|1990-6757||Universidad César Vallejo. Facultad de Humanidades, Escuela de Psicología
Brazil|Revista de Psiquiatria do Rio Grande do Sul||Rev. psiquiatr. Rio Gd. Sul|rprs|0101-8108|0101-8108||Sociedade de Psiquiatria do Rio Grande do Sul
Colombia|Revista de Relaciones Internacionales, Estrategia y Seguridad||rev.relac.int.estrateg.segur.|ries|1909-3063|1909-3063||Universidad Militar Nueva Granada
Cuba|Revista de Salud Animal||Rev Salud Anim.|rsa|0253-570X|0253-570X|2224-4700|Centro Nacional de Sanidad Agropecuaria
Colombia|Revista de Salud Pública|Rev. salud pública (Bogotá)|Rev. salud pública|rsap|0124-0064|0124-0064||Instituto de Salud Publica, Facultad de Medicina - Universidad Nacional de Colombia
Public Health|Revista de Salud Pública||Rev. salud pública|rsap|0124-0064|0124-0064||Instituto de Salud Publica, Faculdad de Medicina -Universidad Nacional de Colombia
Brazil|Revista de Saúde Pública|Rev Saude Publica|Rev. Saúde Pública|rsp|0034-8910|0034-8910||Faculdade de Saúde Pública da Universidade de São Paulo
Public Health|Revista de Saúde Pública||Rev. Saúde Pública|rsp|0034-8910|0034-8910||Faculdade de Saúde Pública da Universidade de São Paulo
Brazil|Revista de Sociologia e Política||Rev. Sociol. Polit.|rsocp|0104-4478|0104-4478||Universidade Federal do Paraná
Social Sciences|Revista de Sociologia e Política||Rev. Sociol. Polit.|rsocp|0104-4478|0104-4478||Universidade Federal do Paraná
Peru|Revista del Instituto de Investigación de la Facultad de Ingeniería Geológica, Minera, Metalurgica y Geográfica||Rev. Inst. investig. Fac. minas metal cienc. geogr|iigeo|1561-0888|1561-0888||Universidad Nacional Mayor de San Marcos. Facultad de Ingeniería Geológica, Minera, Metalúrgica y Geográfica. Instituto de Investigación.
Mexico|Revista del Instituto Nacional de Enfermedades Respiratorias||Rev. Inst. Nal. Enf. Resp. Mex.|iner|0187-7585|0187-7585||Instituto Nacional de Enfermedades Respiratorias
Argentina|Revista del Museo Argentino de Ciencias Naturales||Rev. Mus. Argent. Cienc. Nat.|rmacn|1853-0400||1853-0400|Museo Argentino de Ciencias Naturales Bernardino Rivadavia e Instituto Nacional de Investigación de las Ciencias Naturales
Brazil|Revista Dental Press de Ortodontia e Ortopedia Facial||Rev. Dent. Press Ortodon. Ortop. Facial|dpress|1415-5419|1415-5419||Dental Press Editora
Colombia|Revista Derecho del Estado||Rev. Derecho Estado|rdes|0122-9893|0122-9893||Universidad Externado de Colombia
Portugal|Revista Diacrítica||Diacrítica|dia|0807-8967|0807-8967||Centro de Estudos Humanísticos da Universidade do Minho
Brazil|Revista Direito GV||Rev. direito GV|rdgv|1808-2432|1808-2432||Fundação Getúlio Vargas, Escola de Direito
Brazil|Revista do Colégio Brasileiro de Cirurgiões|Rev Col Bras Cir|Rev. Col. Bras. Cir.|rcbc|0100-6991|0100-6991||Colégio Brasileiro de Cirurgiões
Brazil|Revista do Departamento de Psicologia. UFF||Rev. Dep. Psicol.,UFF|rdpsi|0104-8023|0104-8023||Universidade Federal Fluminense, Departamento de Psicologia
Brazil|Revista do Hospital das Clínicas|Rev. Hosp. Clin. Fac. Med. Univ. São Paulo|Rev. Hosp. Clin.|rhc|0041-8781|0041-8781||Faculdade de Medicina / Universidade de São Paulo - FM/USP
Brazil|Revista do Instituto de Estudos Brasileiros||Rev. Inst. Estud. Bras.|rieb|0020-3874|0020-3874|2316-901X|Instituto de Estudos Brasileiros
Brazil|Revista do Instituto de Medicina Tropical de São Paulo|Rev Inst Med Trop Sao Paulo|Rev. Inst. Med. trop. S. Paulo|rimtsp|0036-4665|0036-4665||Instituto de Medicina Tropical
Brazil|Revista Dor||Rev. dor|rdor|1806-0013|1806-0013||Sociedade Brasileira para o Estudo da Dor
Colombia|Revista EAN||Rev. esc.adm.neg|ean|0120-8160||0120-8160|Universidad EAN
Peru|Revista ECIPerú||ECIPerú|eciperu|1813-0194|1813-0194||Encuentro Científico Internacional
Colombia|Revista EIA||Rev.EIA.Esc.Ing.Antioq|eia|1794-1237|1794-1237||Escuela de ingenieria de Antioquia
Mexico|Revista electrónica de investigación educativa||REDIE|redie|1607-4041|1607-4041||Universidad Autónoma de Baja California, Instituto de Investigación y Desarrollo Educativo
Argentina|Revista electrónica de investigación en educación en ciencias||Rev. electrón. investig. educ. cienc.|reiec|1850-6666||1850-6666|Facultad de Ciencias Exactas. Universidad Nacional del Centro de la Provincia de Buenos Aires y el Núcleo de Investigación en Educación en Ciencias y Tecnología (NIECyT)
Costa Rica|Revista Electrónica Educare||Educare|ree|1409-4258||1409-4258|Universidad Nacional. CIDE
Portugal|Revista Encontros Científicos - Tourism & Management Studies||Encontros Científicos|ec|1646-2408|1646-2408||Escola Superior de Gestão, Hotelaria e Turismo
Argentina|Revista Escuela de Historia||Rev. Esc. Hist.|reh|1669-9041||1669-9041|Universidad Nacional de Salta. Facultad de Humanidades. Escuela de Historia
Spain|Revista Española de Cirugía Oral y Maxilofacial||Rev Esp Cirug Oral y Maxilofac|maxi|1130-0558|1130-0558||Sociedad Española de Cirugía Oral y Maxilofacial
Spain|Revista Española de Enfermedades Digestivas|Rev Esp Enferm Dig|Rev. esp. enferm. dig.|diges|1130-0108|1130-0108||Sociedad Española de Patología Digestiva
Public Health|Revista Española de Salud Pública||Rev. Esp. Salud Publica|resp|1135-5727|1135-5727||Ministerio de Sanidad y Consumo
Spain|Revista Española de Salud Pública||Rev. Esp. Salud Publica|resp|1135-5727|1135-5727||Ministerio de Sanidad, Servicios Sociales e Igualdad
Spain|Revista Española de Sanidad Penitenciaria||Rev. esp. sanid. penit.|sanipe|1575-0620|1575-0620||Sociedad Española de Sanidad Penitenciaria
Peru|Revista Estomatológica Herediana||Rev. Estomatol. Herediana|reh|1019-4355|1019-4355||Universidad Peruana Cayetano Heredia. Facultad de Estomatología
Brazil|Revista Estudos Feministas||Rev. Estud. Fem.|ref|0104-026X|0104-026X||Centro de Filosofia e Ciências Humanas e Centro de Comunicação e Expressão da Universidade Federal de Santa Catarina
Colombia|Revista Facultad de Ciencias Económicas: Investigación y Reflexión||Rev.fac.cienc.econ.|rfce|0121-6805|0121-6805||Facultad de Ciencias Económicas Universidad Militar Nueva Granada
Chile|Revista Facultad de Ingeniería - Universidad de Tarapacá||Rev. Fac. Ing. - Univ. Tarapacá|rfacing|0718-1337||0718-1337|Universidad de Tarapacá-Facultad de Ingeniería
Colombia|Revista Facultad de Ingeniería Universidad de Antioquia||Rev.fac.ing.univ. Antioquia|rfiua|0120-6230|0120-6230||Facultad de Ingeniería, Universidad de Antioquia
Colombia|Revista Facultad de Odontología Universidad de Antioquia||Rev Fac Odontol Univ Antioq|rfoua|0121-246X|0121-246X||Universidad de Antioquia
Colombia|Revista Facultad Nacional de Agronomía, Medellín||Rev.Fac.Nal.Agr.Medellín|rfnam|0304-2847|0304-2847||Facultad de Ciencias Agropecuarias - Universidad Nacional de Colombia, Sede Medellín
Colombia|Revista Facultad Nacional de Salud Pública||Rev. Fac. Nac. Salud Pública|rfnsp|0120-386X|0120-386X||Universidad de Antioquia
Colombia|Revista Finanzas y Política Económica||Finanz. polit. econ.|fype|2248-6046|2248-6046||Universidad Católica de Colombia
Mexico|Revista fitotecnia mexicana||Rev. fitotec. mex|rfm|0187-7380|0187-7380||Sociedad Mexicana de Fitogenética A.C.
Social Sciences|Revista Fuerzas Armadas y Sociedad||Rev. fuerzas armadas soc.|rfas|0717-1498|0717-1498||Facultad Latinoamericana de Ciencias Sociales
Brazil|Revista Gaúcha de Enfermagem|Rev Gaucha Enferm.|Rev. Gaúcha Enferm.|rgenf|1983-1447||1983-1447|Universidade Federal do Rio Grande do Sul. Escola de Enfermagem
Costa Rica|Revista Geológica de América Central||Rev. Geol. Amér. Central|rgac|0256-7024|0256-7024||Universidad de Costa Rica
Chile|Revista geológica de Chile||Rev. geol. Chile|rgch|0716-0208|0716-0208||Servicio Nacional de Geología y Minería (SERNAGEOMIN)
Colombia|Revista Gerencia y Políticas de Salud||Rev. Gerenc. Polit. Salud|rgps|1657-7027|1657-7027||Pontificia Universidad Javeriana
Cuba|Revista Habanera de Ciencias Médicas||Rev haban cienc méd|rhcm|1729-519X||1729-519X|Universidad de Ciencias Médicas de la Habana
Colombia|Revista Historia de la Educación Latinoamericana||Rev.hist.educ.latinoam.|rhel|0122-7238|0122-7238||Universidad Pedagógica de Colombia - UPTC
Colombia|Revista Historia y Sociedad||Hist. Soc.|hiso|0121-8417|0121-8417||Facultad de Ciencias Humanas y Económicas de la Universidad Nacional de Colombia, Sede Medellín
Argentina|Revista iberoamericana de ciencia tecnología y sociedad||Rev. iberoam. cienc. tecnol. soc.|cts|1850-0013||1850-0013|Organización de Estados Iberoamericanos (OEI), el Centro de Estudios sobre Ciencia, Desarrollo y Educación Superior - REDES (Argentina) y el Instituto Universitario de Estudios de la Ciencia y la Tecnología de la Universidad de Salamanca (España)
Mexico|Revista iberoamericana de educación superior||Rev. iberoam. educ. super|ries|2007-2872|2007-2872||Universidad Nacional Autónoma de México, Instituto de Investigaciones sobre la Universidad y la Educación; Universia
Brazil|Revista IBRACON de Estruturas e Materiais||Rev. IBRACON Estrut. Mater.|riem|1983-4195||1983-4195|IBRACON - Instituto Brasileiro do Concreto
Argentina|Revista industrial y agrícola de Tucumán||Rev. ind. agric. Tucumán|riat|1851-3018||1851-3018|Estación Experimental Agroindustrial "Obispo Colombres"
Chile|Revista ingeniería de construcción||Rev. ing. constr.|ric|0718-5073||0718-5073|Pontificia Universidad Católica de Chile. Departamento de Ingeniería y Gestión de la Construcción
Colombia|Revista Ingenierías Universidad de Medellín||Rev. ing. univ. Medellín|rium|1692-3324|1692-3324||Universidad de Medellín
Bolivia|Revista Integra Educativa||Rev. de Inv. Educ.|rieiii|1997-4043||1997-4043|Instituto Internacional de Integración
Colombia|Revista Integración||Integración - UIS|rein|0120-419X|0120-419X||Universidad Industrial de Santander
Colombia|Revista Interamericana de Bibliotecología||Rev. Interam. Bibliot|rib|0120-0976|0120-0976||Escuela Interamericana de Bibliotecología
Mexico|Revista internacional de contaminación ambiental||Rev. Int. Contam. Ambient|rica|0188-4999|0188-4999||Centro de Ciencias de la Atmósfera, UNAM
Chile|Revista INVI||Revista INVI|invi|0718-8358||0718-8358|Universidad de Chile. Facultad de Arquitectura y Urbanismo. Instituto de la Vivienda
Colombia|Revista ION||Rev. ion|rion|0120-100X|0120-100X||Universidad Industrial de Santander
Mexico|Revista IUS||Rev. IUS|rius|1870-2147|1870-2147||Instituto de Ciencias Jurídicas de Puebla, Departamento de Investigaciones
Brazil|Revista Katálysis||Rev. katálysis|rk|1414-4980|1414-4980||Programa de Pós-Graduação em Serviço Social e Curso de Graduação em Serviço Social da Universidade Federal de Santa Catarina
Colombia|Revista Lasallista de Investigación||Rev. Lasallista Investig.|rlsi|1794-4449|1794-4449||Corporación Universitaria Lasallista
Brazil|Revista Latino-Americana de Enfermagem|Rev Lat Am Enfermagem|Rev. Latino-Am. Enfermagem|rlae|0104-1169|0104-1169|1518-8345|Escola de Enfermagem de Ribeirão Preto / Universidade de São Paulo
Colombia|Revista Latinoamericana de Bioética||rev.latinoam.bioet.|rlb|1657-4702|1657-4702||Universidad Militar Nueva Granada
Colombia|Revista Latinoamericana de Ciencias Sociales, Niñez y Juventud||Rev.latinoam.cienc.soc.niñez juv|rlcs|1692-715X|1692-715X||Centro de Estudios Avanzados en Niñez y Juventud Cinde - Universidad de Manizales
Bolivia|Revista Latinoamericana de Desarrollo Económico||rlde|rlde|2074-4706||2074-4706|Universidad Católica Boliviana "San Pablo"
Argentina|Revista latinoamericana de filosofía||Rev. latinoam. filos.|rlf|1852-7353||1852-7353|Centro de Investigaciones Filosóficas
Mexico|Revista latinoamericana de investigación en matemática educativa||Relime|relime|1665-2436|1665-2436|2007-6819|Comité Latinoamericano de Matemática Educativa
Colombia|Revista Latinoamericana de Psicología||rev.latinoam.psicol.|rlps|0120-0534|0120-0534||Fundación Universitaria Konrad Lorenz
Brazil|Revista Latinoamericana de Psicopatologia Fundamental||Rev. latinoam. psicopatol. fundam.|rlpf|1415-4714|1415-4714||Associação Universitária de Pesquisa em Psicopatologia Fundamental
Mexico|Revista latinoamericana de química||Rev. latinoam. quím|rlq|0370-5943|0370-5943||Laboratorios Mixim S.A.
Portugal|Revista Lusófona de Educação||Rev. Lusófona de Educação|rle|1645-7250|1645-7250||Centro de Estudos e Intervenção em Educação e Formação (CeiEF)-Universidade Lusófona de Humanidades e Tecnologias
Colombia|Revista Med||rev.fac.med|med|0121-5256|0121-5256||Universidad Militar Nueva Granada. Facultad de Medicina
Peru|Revista Medica Herediana||Rev Med Hered|rmh|1018-130X|1018-130X|1729-214X|Universidad Peruana Cayetano Heredia. Facultad de Medicina "Alberto Hurtado"
Mexico|Revista mexicana de análisis de la conducta||Rev. mex. anál. conducta|rmac|0185-4534|0185-4534||Sociedad Mexicana de Análisis de la Conducta
Mexico|Revista mexicana de astronomía y astrofísica||Rev. mex. astron. astrofis|rmaa|0185-1101|0185-1101||Instituto de Astronomía, UNAM
Mexico|Revista mexicana de biodiversidad||Rev. Mex. Biodiv.|rmbiodiv|1870-3453|1870-3453|2007-8706|Instituto de Biología
Mexico|Revista mexicana de cardiología||Rev. Mex. Cardiol|rmc|0188-2198|0188-2198||Asociación Nacional de Cardiólogos de México, Sociedad de Cardiología Intervencionista de México
Mexico|Revista mexicana de ciencias agrícolas||Rev. Mex. Cienc. Agríc|remexca|2007-0934|2007-0934||Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias
Mexico|Revista mexicana de ciencias farmacéuticas||Rev. mex. cienc. farm|rmcf|1870-0195|1870-0195||Asociación Farmacéutica Mexicana A.C.
Mexico|Revista mexicana de ciencias forestales||Rev. mex. de cienc. forestales|remcf|2007-1132|2007-1132||Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias
Mexico|Revista mexicana de ciencias geológicas||Rev. mex. cienc. geol|rmcg|1026-8774|1026-8774|2007-2902|Instituto de Geología, UNAM
Mexico|Revista mexicana de ciencias pecuarias||Rev. mex. de cienc. pecuarias|rmcp|2007-1124|2007-1124||Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias
Mexico|Revista mexicana de ciencias políticas y sociales||Rev. mex. cienc. polít. soc|rmcps|0185-1918|0185-1918||UNAM, Facultad de Ciencias Políticas y Sociales, División de Estudios de Posgrado
Mexico|Revista mexicana de fitopatología||Rev. mex. fitopatol|rmfi|0185-3309|0185-3309||Sociedad Mexicana de Fitopatología A.C.
Mexico|Revista mexicana de física E||Rev. mex. fís. E|rmfe|1870-3542|1870-3542||Sociedad Mexicana de Física
Mexico|Revista mexicana de física||Rev. mex. fis.|rmf|0035-001X|0035-001X||Sociedad Mexicana de Física
Mexico|Revista mexicana de ingeniería biomédica||Rev. mex. ing. bioméd|rmib|0188-9532|0188-9532||Sociedad Mexicana de Ingeniería Biomédica
Mexico|Revista mexicana de ingeniería química||Rev. Mex. Ing. Quím|rmiq|1665-2738|1665-2738||UAM, Unidad Iztapalapa, División de Ciencias Básicas e Ingeniería
Mexico|Revista mexicana de investigación educativa||RMIE|rmie|1405-6666|1405-6666||Consejo Mexicano de Investigación Educativa A.C.
Mexico|Revista mexicana de micología||Rev. Mex. Mic|rmm|0187-3180|0187-3180||Sociedad Mexicana de Micología
Mexico|Revista mexicana de sociología||Rev. Mex. Sociol|rms|0188-2503|0188-2503||Instituto de Investigaciones Sociales, UNAM
Mexico|Revista mexicana de trastornos alimentarios||Rev. Mex. de trastor. aliment|rmta|2007-1523|2007-1523||Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Iztacala, Unidad de Investigación Interdisciplinaria en Ciencias de la Salud y la Educación
Chile|Revista musical chilena||Rev. music. chil.|rmusic|0716-2790|0716-2790||Universidad de Chile, Facultad de Artes
Colombia|Revista MVZ Córdoba||Rev.MVZ Cordoba|mvz|0122-0268|0122-0268||Universidad de Córdoba – Facultad de Medicina Veterinaria y Zootecnia.
Chile|Revista médica de Chile|Rev Med Chil|Rev. méd. Chile|rmc|0034-9887|0034-9887||Sociedad Médica de Santiago
Colombia|Revista Médica de Risaralda||Revista médica Risaralda|rmri|0122-0667|0122-0667||Universidad Tecnológica de Pereira
Costa Rica|Revista Médica del Hospital Nacional de Niños Dr. Carlos Sáenz Herrera||Rev. méd. Hosp. Nac. Niños (Costa Rica)|rmhnn|1017-8546|1017-8546||Editorial Nacional de Salud y Seguridad Social
Uruguay|Revista Médica del Uruguay||Rev. Méd. Urug.|rmu|0303-3295||0303-3295|Sindicato Médico del Uruguay
Cuba|Revista Médica Electrónica||Rev. Med. Electron.|rme|1684-1824||1684-1824|CENTRO PROVINCIAL DE INFORMACIÓN DE CIENCIAS MÉDICAS. MATANZAS
Bolivia|Revista Médica La Paz||Rev. Méd. La Paz|rmcmlp|1726-8958||1726-8958|Colegio Médico de La Paz
Peru|Revista Médica Vallejiana||Rev. Med. Vallejiana|rmv|1817-2075||1817-2075|Universidad César Vallejo. Facultad de Ciencias Médicas
Brazil|Revista Odonto Ciência||Rev. odonto ciênc.|roc|1980-6523||1980-6523|Pontifícia Universidade Católica do Rio Grande do Sul
Mexico|Revista odontológica mexicana||Rev. Odont. Mex|rom|1870-199X|1870-199X||Universidad Nacional Autónoma de México, Facultad de Odontología
Colombia|Revista Opinión Jurídica||Opin. jurid.|ojum|1692-2530|1692-2530||Universidad de Medellín
Public Health|Revista Panamericana de Salud Pública||Rev Panam Salud Publica|rpsp|1020-4989|1020-4989||Organización Panamericana de la Salud
Brazil|Revista Paulista de Pediatria|Rev Paul Pediatr|Rev. paul. pediatr.|rpp|0103-0582|0103-0582||Sociedade de Pediatria de São Paulo
Bolivia|Revista Perspectivas||Perspectivas|rp|1994-3733||1994-3733|Universidad Católica Boliviana San Pablo, Unidad Académica Regional Cochabamba
Peru|Revista Peruana de Biología||Rev. peru biol.|rpb|1727-9933||1727-9933|Universidad Nacional Mayor de San Marcos. Facultad de Ciencias Biológicas
Peru|Revista Peruana de Ginecología y Obstetricia||Rev. peru. ginecol. obstet.|rgo|2304-5132||2304-5132|Sociedad Peruana de Obstetricia y Ginecología
Peru|Revista Peruana de Investigación Educativa||Revista Peruana de Investigación Educativa|rpie|2077-4168|2077-4168||Sociedad de Investigación Educativa Peruana (SIEP)
Peru|Revista Peruana de Medicina Experimental y Salud Publica||Rev. perú. med. exp. salud publica|rins|1726-4634|1726-4634||Instituto Nacional de Salud
Public Health|Revista Peruana de Medicina Experimental y Salud Pública||Rev Peru Med Exp Salud Publica|rpmesp|1726-4634|1726-4634||Instituto Nacional de Salud
Peru|Revista Peruana de Obstetricia y Enfermería||Rev Per Obst Enf.|rpoe|1816-7713||1816-7713|Universidad de San Martín de Porres. Facultad de Obstetricia y Enfermería
Peru|Revista Peruana de Pediatría||Rev. peru. pediatr.|rpp|1993-6826|1993-6826||Sociedad Peruana de Pediatría
Peru|Revista Peruana de Psicología||Revista Peruana de Psicología|rppsi|1726-9415||1726-9415|Colegio de Psicólogos del Perú
Argentina|Revista Pilquen||Rev. Pilquen. secc. cienc. soc.|spilquen|1851-3123||1851-3123|Centro Regional Zona Atlántica, Universidad Nacional del Comahue
Portugal|Revista Portuguesa de Cirurgia||Rev. Port. Cir.|rpc|1646-6918|1646-6918||Sociedade Portuguesa de Cirurgia
Portugal|Revista Portuguesa de Ciências do Desporto||Rev. Port. Cien. Desp.|rpcd|1645-0523|1645-0523||Faculdade de Desporto da Universidade do Porto
Portugal|Revista Portuguesa de Clínica Geral||Rev Port Clin Geral|rpcg|0870-7103|0870-7103||Associação Portuguesa dos Médicos de Clínica Geral
Portugal|Revista Portuguesa de Educação||Rev. Port. de Educação|rpe|0871-9187|0871-9187||Centro de Investigação em Educação. Instituto de Educação da Universidade do Minho
Portugal|Revista Portuguesa de Enfermagem de Saúde Mental||Revista Portuguesa de Enfermagem de Saúde Mental|rpesm|1647-2160|1647-2160||Sociedade Portuguesa de Enfermagem de Saúde Mental
Portugal|Revista Portuguesa de História do Livro||Rev. Port. de História do Livro|rphl|0874-1336|0874-1336||Centro de Estudos de História do Livro e da Edição (Associação)- CEHLE
Portugal|Revista Portuguesa de Imunoalergologia||Rev Port Imunoalergologia|imu|0871-9721|0871-9721||Sociedade Portuguesa de Alergologia e Imunologia Clínica
Portugal|Revista Portuguesa de Medicina Geral e Familiar||Rev Port Med Geral Fam|rpmgf|2182-5173|2182-5173||Associação Portuguesa de Medicina Geral e Familiar
Portugal|Revista Portuguesa de Ortopedia e Traumatologia||Rev. Port. Ortop. Traum.|rpot|1646-2122|1646-2122||Sociedade Portuguesa de Ortopedia e Traumatologia
Portugal|Revista Portuguesa de Pneumologia||Rev Port Pneumol|pne|0873-2159|0873-2159||Sociedade Portuguesa de Pneumologia
Portugal|Revista Portuguesa de Saúde Pública||Rev. Port. Sau. Pub.|rpsp|0870-9025|0870-9025||Escola Nacional de Saúde Pública
Portugal|Revista Portuguesa e Brasileira de Gestão||Rev. Portuguesa e Brasileira de Gestão|rpbg|1645-4464|1645-4464||INDEG-IUL - ISCTE Executive Education
Costa Rica|Revista Reflexiones||Reflexiones|reflexiones|1659-2859|1659-2859|1021-1209|Universidad de Costa Rica, Facultad de Ciencias Sociales
Argentina|Revista SAAP||Revista SAAP|rsaap|1853-1970||1853-1970|Sociedad Argentina de Análisis Político
Colombia|Revista Salud Uninorte||Salud, Barranquilla|sun|0120-5552|0120-5552|2011-7531|Fundación Universidad del Norte, División de Ciencias de la
Chile|Revista signos||Rev. signos|signos|0718-0934||0718-0934|Pontificia Universidad Católica de Valparaíso<br> Instituto de Literatura y Ciencias del Lenguaje
Colombia|Revista U.D.C.A Actualidad & Divulgación Científica||rev.udcaactual.divulg.cient.|rudca|0123-4226|0123-4226||Universidad de Ciencias Aplicadas y Ambientales
Argentina|Revista Universitaria de Geografía||Rev. Univ. geogr.|reuge|1852-4265||1852-4265|Departamento de Geografía y Turismo. Universidad Nacional del Sur.
Uruguay|Revista Uruguaya de Cardiología||Rev.Urug.Cardiol.|ruc|0797-0048||0797-0048|Sociedad Uruguaya de Cardiología
Social Sciences|Revista Uruguaya de Ciencia Política||Rev.urug.cienc.polít.|rucp|0797-9789|0797-9789||Instituto de Ciência Política
Uruguay|Revista Uruguaya de Ciencia Política||Rev. Urug. Cienc. Polít.|rucp|0797-9789||0797-9789|Universidad de la República. Facultad de Ciencias Sociales. Instituto de Ciencia Política.
Brazil|Revista Árvore||Rev. Árvore|rarv|0100-6762|0100-6762||Sociedade de Investigações Florestais
Costa Rica|Revistas de Ciencias Administrativas y Financieras de la Seguridad Social||Rev. cienc. adm. financ. segur. soc|rcafss|1409-1259|1409-1259||Editorial Nacional de Salud y Seguridad Social
Brazil|RGO - Revista Gaúcha de Odontologia||RGO, Rev. Gaúch. Odontol.|rgo|1981-8637||1981-8637|Faculdade São Leopoldo Mandic
Argentina|RIA. Revista de investigaciones agropecuarias||RIA. Rev. investig. agropecu.|ria|1669-2314||1669-2314|Instituto Nacional de Tecnologia Agropecuaria (INTA)
Portugal|RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação||RISTI|rist|1646-9895|1646-9895||AISTI - Associação Ibérica de Sistemas e Tecnologias de Informação
Chile|RLA. Revista de lingüística teórica y aplicada||RLA|rla|0718-4883||0718-4883|Universidad de Concepción. Facultad de Humanidades y Arte
Brazil|Rodriguésia||Rodriguésia|rod|2175-7860||2175-7860|Instituto de Pesquisas Jardim Botânico do Rio de Janeiro
Argentina|Runa||Runa|runa|1851-9628||1851-9628|Instituto de Ciencias Antropológicas, Facultad de Filosofía y Letras, Universidad de Buenos Aires
South Africa|SA Crime Quarterly||SA crime q.|sacq|1991-3877|1991-3877||Institute for Security Studies (Pretoria)
South Africa|SA Journal of Industrial Psychology||SA j. ind. Psychol.|sajip|2071-0763|2071-0763|2071-0768|AOSIS OpenJournals
South Africa|SA Journal of Radiology||S. Afr. J. radiol. (Online)|sajr|2078-6778|2078-6778||AOSIS OpenJournals
South Africa|SA Orthopaedic Journal||SA orthop. j.|saoj|1681-150X|1681-150X||Champagne Media (Pty) Ltd
Argentina|Salud colectiva||Salud colect.|sc|1851-8265||1851-8265|Universidad Nacional de Lanús
Public Health|Salud Colectiva||Salud Colectiva|scol|1851-8265|1851-8265||Universidad Nacional de Lanús
Mexico|Salud mental||Salud Ment|sm|0185-3325|0185-3325||Instituto Mexicano de Psiquiatría Ramón de la Fuente
Mexico|Salud Pública de México||Salud pública Méx|spm|0036-3634|0036-3634||Instituto Nacional de Salud Pública
Public Health|Salud Pública de México||Salud pública Méx|spm|0036-3634|0036-3634||Instituto Nacional de Salud Pública
South Africa|SAMJ: South African Medical Journal||SAMJ, S. Afr. med. j.|samj|0256-9574|0256-9574||Health and Medical Publishing Group
Spain|Sanidad Militar||Sanid. Mil.|sm|1887-8571|1887-8571||Ministerio de Defensa
Brazil|Sao Paulo Medical Journal|Sao Paulo Med J|Sao Paulo Med. J.|spmj|1516-3180|1516-3180||Associação Paulista de Medicina - APM
Brazil|Saúde e Sociedade||Saude soc.|sausoc|0104-1290|0104-1290||Faculdade de Saúde Pública, Universidade de São Paulo.-Associação Paulista de Saúde Pública.
Brazil|Saúde em Debate||Saúde debate|sdeb|0103-1104|0103-1104||Centro Brasileiro de Estudos de Saúde
Brazil|Sba: Controle & Automação Sociedade Brasileira de Automatica||Sba Controle & Automação|ca|0103-1759|0103-1759||Sociedade Brasileira de Automática
Brazil|Scientia Agricola||Sci. agric. (Piracicaba, Braz.)|sa|0103-9016|0103-9016||São Paulo - Escola Superior de Agricultura "Luiz de Queiroz"
Peru|Scientia Agropecuaria||Scientia Agropecuaria|agro|2077-9917|2077-9917||Universidad Nacional de Trujillo. Facultad de Ciencias Agropecuarias
Brazil|Scientiae Studia||Sci. stud.|ss|1678-3166|1678-3166||Universidade de São Paulo, Departamento de Filosofia
Argentina|Scripta Mediaevalia||Scripta Mediaevalia|scrip|1851-8753|1851-8753||Centro de Estudios Filosóficos Medievales, Facultad de Filosofía y Letras, Universidad Nacional de Cuyo
Mexico|Secuencia||Secuencia|secu|0186-0348|0186-0348||Instituto de Investigaciones Dr. José María Luis Mora
Colombia|Semestre Económico||Semest. Econ.|seec|0120-6346|0120-6346||Universidad de Medellín
Brazil|Sequência (Florianópolis)||Sequência (Florianópolis)|seq|2177-7055||2177-7055|Programa de Pós-Graduação em Direito da Universidade Federal de Santa Catarina
Argentina|Serie correlación geológica||Ser. correl. geol.|scg|1666-9479||1666-9479|Instituto Superior de Correlación Geológica (INSUGEO-CONICET)
Brazil|Serviço Social & Sociedade||Serv. Soc. Soc.|sssoc|0101-6628|0101-6628||Cortez Editora Ltda
Brazil|Sexualidad, Salud y Sociedad (Rio de Janeiro)||Sex., Salud Soc. (Rio J.)|sess|1984-6487||1984-6487|Centro Latino-Americano em Sexualidade e Direitos Humanos (CLAM/IMS/UERJ)
Chile|Si Somos Americanos||Si Somos Americanos|ssa|0719-0948||0719-0948|Universidad Arturo Prat. Instituto de Estudios Internacionales (INTE)
Colombia|Signo y Pensamiento||Signo pensam.|signo|0120-4823|0120-4823||Pontificia Universidad Javeriana
Mexico|Signos filosóficos||Sig. Fil|signosf|1665-1324|1665-1324||UAM, Unidad Iztapalapa, División de Ciencias Sociales y Humanidades
Mexico|Signos históricos||Sig. his|sh|1665-4420|1665-4420||UAM, Unidad Iztapalapa, División de Ciencias Sociales y Humanidades
