Symbol	ISSN in use	Print ISSN	E-ISSN	Collection Name	Acronym	Short Title	Title	Short Title-NLM	Publisher	URL journal page	License
scl	0034-7280	0034-7280	1982-8551	Brazil	rbof	Rev. bras.oftalmol.	Revista Brasileira de Oftalmologia		Sociedade Brasileira de Oftalmologia	http://www.scielo.br/scielo.php?script=sci_serial&pid=0034-7280&lng=en	by/4.0
scl	0102-3616	0102-3616	1982-4378	Brazil	rbort	Rev. bras. ortop.	Revista Brasileira de Ortopedia		Sociedade Brasileira de Ortopedia e Traumatologia	http://www.scielo.br/scielo.php?script=sci_serial&pid=0102-3616&lng=en	by-nc-nd/4.0
scl	1984-2961	0103-846X	1984-2961	Brazil	rbpv	Rev. Bras. Parasitol. Vet.	Revista Brasileira de Parasitologia Veterinária	Rev Bras Parasitol Vet	Colégio Brasileiro de Parasitologia Veterinária	http://www.scielo.br/scielo.php?script=sci_serial&pid=1984-2961&lng=en	by/4.0
scl	1516-0572	1516-0572	1983-084X	Brazil	rbpm	Rev. bras. plantas med.	Revista Brasileira de Plantas Medicinais		Sociedade Brasileira de Plantas Medicinais	http://www.scielo.br/scielo.php?script=sci_serial&pid=1516-0572&lng=en	by/4.0
scl	0034-7329	0034-7329	1983-3121	Brazil	rbpi	Rev. bras. polít. int.	Revista Brasileira de Política Internacional		Instituto Brasileiro de Relações Internacionais	http://www.scielo.br/scielo.php?script=sci_serial&pid=0034-7329&lng=en	by/4.0
scl	1516-4446	1516-4446	1809-452X	Brazil	rbp	Rev. Bras. Psiquiatr.	Revista Brasileira de Psiquiatria	Rev Bras Psiquiatr	Associação Brasileira de Psiquiatria - ABP	http://www.scielo.br/scielo.php?script=sci_serial&pid=1516-4446&lng=en	by-nc/4.0
scl	0482-5004	0482-5004	1809-4570	Brazil	rbr	Rev. Bras. Reumatol.	Revista Brasileira de Reumatologia	Rev Bras Reumatol	Sociedade Brasileira de Reumatologia	http://www.scielo.br/scielo.php?script=sci_serial&pid=0482-5004&lng=en	by-nc-nd/4.0
scl	1519-3829	1519-3829	1806-9304	Brazil	rbsmi	Rev. Bras. Saude Mater. Infant.	Revista Brasileira de Saúde Materno Infantil		Instituto de Medicina Integral Prof. Fernando Figueira	http://www.scielo.br/scielo.php?script=sci_serial&pid=1519-3829&lng=en	by/4.0
scl	0303-7657	0303-7657	2317-6369	Brazil	rbso	Rev. bras. saúde ocup.	Revista Brasileira de Saúde Ocupacional		Fundação Jorge Duprat Figueiredo de Segurança e Medicina do Trabalho - FUNDACENTRO	http://www.scielo.br/scielo.php?script=sci_serial&pid=0303-7657&lng=en	by/4.0
scl	1519-9940		1519-9940	Brazil	rbspa	Rev. bras. saúde prod. anim.	Revista Brasileira de Saúde e Produção Animal		UFBA - Universidade Federal da Bahia	http://www.scielo.br/scielo.php?script=sci_serial&pid=1519-9940&lng=en	by/4.0
scl	0103-507X	0103-507X	1982-4335	Brazil	rbti	Rev. bras. ter. intensiva	Revista Brasileira de Terapia Intensiva	Rev Bras Ter Intensiva	Associação de Medicina Intensiva Brasileira - AMIB	http://www.scielo.br/scielo.php?script=sci_serial&pid=0103-507X&lng=en	by/4.0
scl	0101-8175	0101-8175		Brazil	rbzool	Rev. Bras. Zool.	Revista Brasileira de Zoologia		Sociedade Brasileira de Zoologia	http://www.scielo.br/scielo.php?script=sci_serial&pid=0101-8175&lng=en	by-nc/4.0
scl	1516-3598	1516-3598	1806-9290	Brazil	rbz	R. Bras. Zootec.	Revista Brasileira de Zootecnia		Sociedade Brasileira de Zootecnia	http://www.scielo.br/scielo.php?script=sci_serial&pid=1516-3598&lng=en	by/4.0
ven	1316-7138	1316-7138		Venezuela	s	Salus	Salus		Universidad de Carabobo	http://www.scielo.org.ve/scielo.php?script=sci_serial&pid=1316-7138&lng=en	
ven	1315-9496	1315-9496		Venezuela	te	Tiempo y Espacio	Tiempo y Espacio		Instituto Pedagógico de Caracas.	http://www.scielo.org.ve/scielo.php?script=sci_serial&pid=1315-9496&lng=en	
prt	2183-184X		2183-184X	Portugal	epub	e-Pública	e-Pública: Revista Eletrónica de Direito Público		Instituto de Ciências Jurídico-Políticas (Faculdade de Direito da Universidade de Lisboa)	http://www.scielo.mec.pt/scielo.php?script=sci_serial&pid=2183-184X&lng=en	
scl	0104-6632	0104-6632	1678-4383	Brazil	bjce	Braz. J. Chem. Eng.	Brazilian Journal of Chemical Engineering		Brazilian Society of Chemical Engineering	http://www.scielo.br/scielo.php?script=sci_serial&pid=0104-6632&lng=en	by/4.0
spa	0103-7331	0103-7331	1809-4481	Public Health	physis	Physis	Physis: Revista de Saúde Coletiva	Physis	IMS-UERJ	http://www.scielosp.org/scielo.php?script=sci_serial&pid=0103-7331&lng=en	by/4.0
